position,stable_bits,released_bits,pending_underflow,low,high_inclusive,residual_width,residual_information_bits,selected_frequency,selected_information_bits,effective_interval_information_bits,table_entropy_bits
567,560,0,0,1395659008,4065092498,2669433491,0.6861135413453816,65506,0.0006605645820851047,0.000660564956893564,0.007412127205043639
568,560,0,0,1395659008,4026233862,2630574855,0.7072690423767867,64582,0.021155500876740042,0.021155501031405396,0.12222402919490476
569,560,0,0,1395659008,4025190237,2629531230,0.7078415147214407,65510,0.0005724718275307164,0.0005724723446537484,0.0065001351076844835
570,560,0,0,1395659008,4010344555,2614685548,0.7160096930861641,65166,0.008168177855762418,0.008168178364724906,0.05764630148812698
571,560,0,0,1395659008,4009706204,2614047197,0.7163619565777353,65520,0.0003522634716290214,0.00035226349157073514,0.004227909891679893
572,560,0,0,1395659008,3862243244,2466584237,0.8001325879629206,61839,0.08377063085638267,0.08377063138518616,0.3516266045164209
573,560,0,0,1395659008,3861377590,2465718583,0.8006389943176515,65513,0.0005064057914389884,0.0005064063547292211,0.005835285569952072
574,560,0,0,1395659008,3804941770,2409282763,0.8340434220769843,64036,0.03340442753072332,0.03340442775933279,0.16994797336084372
575,560,0,0,1395659008,3804280040,2408621033,0.834439724965474,65518,0.0003963024539395264,0.00039630288848996293,0.004699172121844633
576,560,0,0,1395659008,3790240531,2394581524,0.8428735927666615,65154,0.008433867550968028,0.008433867801187486,0.05786509333751038
577,560,0,0,1395659008,3789692454,2394033447,0.8432038377239905,65521,0.00033024448458043404,0.00033024495732762954,0.0039922782726164955
578,560,0,0,1395659008,3778879558,2383220551,0.8497346766045482,65240,0.006530838400753308,0.006530838880559461,0.04740429589642264
579,560,0,0,1395659008,3778334082,2382675075,0.8500649211526117,65521,0.00033024448458043404,0.000330244548062371,0.0039922782726164955
580,560,0,0,1395659008,3743976966,2348317959,0.871019385429392,64591,0.02095446419896665,0.020954464276782433,0.11921623035158381
581,560,0,0,1395659008,3743009488,2347350481,0.8716138804412772,65509,0.0005944945118882062,0.0005944950118836715,0.006544357195652378
582,560,0,0,1395659008,3644833101,2249174094,0.933251810896369,62795,0.06163793016136048,0.06163793045509293,0.2937429494569694
583,566,6,0,1594567104,3261679551,1667112448,1.365295727531862,759,6.432043924584534,6.432043916635494,0.24574523237646254
584,571,5,0,946727392,4233739135,3287011744,0.3858705350532894,4038,4.020574804668526,4.020574807521427,2.1713139177107212
585,575,4,1,1704918688,3325954751,1621036064,1.4057309584431756,1010,6.019860422360843,6.019860423389886,0.24112952076991132
586,581,6,0,64834304,3011668895,2946834592,0.5434810628163405,3723,4.137750099148487,4.137750104373165,3.487439958264849
587,582,1,0,129668608,3291256647,3161588040,0.4419977515523108,35156,0.898516688434726,0.8985166887359682,1.940352744417306
588,584,2,0,917576148,4112547655,3194971508,0.42684408039714583,16557,1.9848463290871479,1.9848463288448357,1.1461979170785435
589,585,1,0,978523478,2706760475,1728236998,1.313346074117515,17725,1.8865019929857592,1.8865019937203684,2.1027628351573724
590,586,1,0,1957046956,4268025975,2310979020,0.8941429835164385,43817,0.5807969091320883,0.580796909398923,1.5371423581914738
591,586,0,0,1957046956,4266015998,2308969043,0.8953983153918692,65479,0.0012553314127252556,0.0012553318754308308,0.013173328327174893
592,586,0,0,1957046956,4243291311,2286244356,0.9096675375841379,64891,0.014269221667528129,0.01426922219226866,0.09963207287625662
593,586,0,0,1957046956,4242349407,2285302452,0.9102620323169255,65509,0.0005944945118882062,0.0005944947327867576,0.0067127256923008825
594,586,0,0,1957046956,4217033098,2259986143,0.9263332191637481,64810,0.016071186394156996,0.01607118684682547,0.1113554198078923
595,586,0,0,1957046956,4216205466,2259158511,0.9268616468583026,65512,0.0005284274673163702,0.000528427694551997,0.0060593958318253035
596,586,0,0,1957046956,4202968209,2245921254,0.9353398008465916,65152,0.008478153924304704,0.00847815398829006,0.06473537975417104
597,586,0,0,1957046956,4202351348,2245304393,0.9357361034958736,65518,0.0003963024539395264,0.00039630264928158646,0.004699172121844633
598,586,0,0,1957046956,4113787629,2156740674,0.9937944284054154,62951,0.05805832457803074,0.058058324909542866,0.3123838528245447
599,586,0,0,1957046956,4113162353,2156115398,0.9942127510091154,65517,0.000418322449221962,0.00041832260369817283,0.004934802732935719
600,586,0,0,1957046956,4088257272,2131210317,1.0109741745163667,64779,0.016761423175375496,0.016761423507253962,0.11390690860414636
601,586,0,0,1957046956,4087541838,2130494883,1.0114585595430832,65514,0.000484384451701118,0.0004843850267161978,0.005586613807591404
602,586,0,0,1957046956,4076391329,2119344374,1.0190291145589931,65193,0.0075705548813454395,0.00757055501590986,0.05890899681553365
603,586,0,0,1957046956,4075873910,2118826955,1.019381378670623,65520,0.0003522634716290214,0.0003522641116288719,0.004227909891679893
604,586,0,0,1957046956,4068567164,2111520209,1.024365091020126,65310,0.004983712203274822,0.004983712349503763,0.04150569733106798
605,586,0,0,1957046956,4068083875,2111036920,1.0246953357629955,65521,0.00033024448458043404,0.0003302447428701649,0.0039922782726164955
606,586,0,0,1957046956,4050882737,2093835782,1.0364988488188338,65002,0.011803512375734265,0.011803513055838868,0.08447946564769501
607,586,0,0,1957046956,4050211799,2093164844,1.0369612127017618,65515,0.0004623634480924974,0.0004623638829276805,0.005289310559804943
608,590,4,1,1541101376,4165733855,2624632480,0.7105317256739347,2568,4.6735705128776965,4.673570512972172,0.8632978523636293
609,590,0,2,934719104,3348374959,2413655856,0.83142715767395,30134,1.1208954308524361,1.1208954320000155,2.037993939405341
610,590,0,2,934719104,2691595099,1756875996,1.2896347795219008,47703,0.4582076215358001,0.4582076218479492,1.2070570130796763
611,590,0,4,980567840,3865516071,2884948232,0.5741017148750274,26904,1.2844669364734171,1.2844669353531284,1.3036744547674044
612,590,0,4,980567840,2252153145,1271585306,1.7560188956138063,28886,1.1819171804698159,1.1819171807387763,2.1817818127300246
613,595,5,0,1961135680,4016829037,2055693358,1.0630220681970215,52974,0.30700317161729274,0.30700317258321635,1.1626108961668786
614,595,0,0,1961135680,3955788093,1994652414,1.106509780161577,63590,0.04348771161893891,0.04348771196455476,0.2630524152737032
615,595,0,0,1961135680,3955118501,1993982822,1.1069941649246537,65514,0.000484384451701118,0.0004843847630761911,0.005586613807591404
616,595,0,0,1961135680,3943739265,1982603586,1.1152509009649734,65162,0.008256735650946383,0.008256736040322905,0.06265316068238586
617,595,0,0,1961135680,3943043466,1981907787,1.1157573067651434,65513,0.0005064057914389884,0.0005064058001693074,0.005842765809754212
618,595,0,0,1961135680,3930735170,1969599491,1.1247448519117285,65129,0.008987544952699829,0.008987545146583448,0.06688288123611182
619,595,0,0,1961135680,3929953773,1968818094,1.1253173242650654,65510,0.0005724718275307164,0.0005724723533384798,0.006401102133507343
620,595,0,0,1961135680,3924215793,1963080114,1.1295280951087676,65345,0.0042107708288315554,0.004210770843701151,0.035405970130575004
621,595,0,0,1961135680,3923706571,1962570892,1.1299023780275022,65519,0.0003742827947452993,0.0003742829187358128,0.004463541174757649
622,595,0,0,1961135680,3898970798,1937835119,1.1482013219689406,64710,0.018298943231027483,0.018298943941435598,0.12097615034106633
623,595,0,0,1961135680,3898468124,1937332445,1.1485756052891176,65519,0.0003742827947452993,0.0003742833201786737,0.004463541174757649
624,595,0,0,1961135680,3881499910,1920364231,1.1612671765144178,64962,0.012691570660454976,0.012691571225299318,0.08603337309273289
625,595,0,0,1961135680,3880943163,1919807484,1.1616854995484722,65517,0.000418322449221962,0.00041832303405593414,0.00492328406377429
626,595,0,0,1961135680,3871715572,1910579893,1.1686365591767398,65221,0.006951059094611086,0.006951059628265942,0.05350016696101574
627,595,0,0,1961135680,3871249121,1910113442,1.1689888232758747,65520,0.0003522634716290214,0.00035226409913422,0.004227909891679893
628,595,0,0,1961135680,3864662120,1903526441,1.1739725361689146,65310,0.004983712203274822,0.004983712893041851,0.04055590207003248
629,595,0,0,1961135680,3864226437,1903090758,1.1743027809365856,65521,0.00033024448458043404,0.0003302447676689205,0.0039922782726164955
630,595,0,0,1961135680,3850984716,1889849037,1.1843761508636916,65080,0.010073369440109838,0.010073369927107499,0.07137636751350222
631,595,0,0,1961135680,3850090774,1888955095,1.1850587402063795,65505,0.0006825886112264284,0.0006825893426862922,0.007190339640459158
632,595,0,0,1961135680,3579671817,1618536138,1.4079575682137353,56154,0.22289882712788692,0.22289882800735764,0.7750429675290583
633,595,0,1,1774787712,3565411857,1790624146,1.2621846002066661,36252,0.854227030550903,0.85422703199293,1.3158823904458323
634,603,8,2,1172904448,3229324799,2056420352,1.062511950664554,147,8.800327655163636,8.80032735045789,0.8316267409842667
635,607,4,0,1511835960,4155159483,2643323524,0.700294134615028,21060,1.6377821840869207,1.6377821839504736,1.1049658886614815
636,607,0,0,1511835960,3229012102,1717176143,1.3226091115667273,42574,0.6223149769115981,0.6223149769516985,1.5435108977136431
637,607,0,1,876188272,4269141351,3392953080,0.34010566636843365,64746,0.017496554422307842,0.01749655480170523,0.1222193701270837
638,609,2,0,1490061550,4203657781,2713596232,0.6624410742719107,26207,1.3223354072969313,1.3223354079034795,1.027593239112517
639,609,0,0,1490061550,4130741475,2640679926,0.7017377014404502,63775,0.03929662662280303,0.03929662716853744,0.24947883060707302
640,609,0,0,1490061550,4118008704,2627947155,0.7087108810026486,65220,0.006973179364172301,0.006973179562199701,0.057071738332920015
641,609,0,0,1490061550,4117327016,2627265467,0.7090851638236444,65519,0.0003742827947452993,0.000374282820996661,0.004463541174757649
642,609,0,0,1490061550,4115322571,2625261022,0.7101862731688975,65486,0.001101109058724726,0.0011011093452527767,0.011136791484408711
